taxi_id,trip_start_timestamp,trip_end_timestamp,trip_seconds,trip_miles,pickup_census_tract,dropoff_census_tract,pickup_community_area,dropoff_community_area,fare,tips,tolls,extras,trip_total,payment_type,company,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude
5400,2016-12-16 08:45:00,2016-12-16 09:00:00,300,0,,787,8,8,5.25,2.00,0.00,0.00,7.25,Credit Card,101,688,206,161,649
1257,2016-12-3 18:45:00,2016-12-3 18:45:00,360,0.3,,534,7,8,5.00,0.00,0.00,0.00,5.00,Cash,3,618,407,454,453
5998,2016-12-16 07:15:00,2016-12-16 07:45:00,1800,18.4,,313,32,76,45.00,11.25,0.00,0.00,56.25,Credit Card,82,64,231,225,6
2538,2016-12-31 17:15:00,2016-12-31 17:15:00,540,0,,792,8,8,6.75,0.00,0.00,1.00,7.75,Cash,107,170,351,419,615
5856,2016-12-29 18:45:00,2016-12-29 19:00:00,300,0,,334,8,8,5.25,0.00,0.00,1.50,6.75,Cash,107,767,733,294,113
6591,2016-12-22 22:45:00,2016-12-22 23:00:00,480,1.7,,1077,8,7,7.75,0.00,0.00,0.00,7.75,Cash,107,294,113,724,47
6710,2016-12-7 23:15:00,2016-12-7 23:45:00,1200,1,,970,76,8,43.00,11.75,0.00,4.00,58.75,Credit Card,107,225,6,210,470
3514,2016-12-9 09:15:00,2016-12-9 09:30:00,600,0,,504,7,32,10.75,0.00,0.00,0.00,10.75,Cash,8,618,407,744,605
4126,2016-12-1 22:15:00,2016-12-1 22:15:00,720,2.9,,1077,28,7,11.00,2.20,0.00,0.00,13.20,Credit Card,101,411,545,724,47
1369,2016-12-20 15:15:00,2016-12-20 15:45:00,2160,17.4,,313,32,76,43.50,0.00,0.00,0.00,43.50,Cash,10,18,610,225,6
3018,2016-12-14 21:00:00,2016-12-14 21:00:00,240,1.1,,16,28,32,5.75,1.00,0.00,0.00,6.75,Credit Card,101,411,545,18,610
5687,2016-12-6 12:45:00,2016-12-6 13:00:00,900,0.1,,807,32,28,10.00,0.00,0.00,0.00,10.00,Cash,107,744,605,411,545
2643,2016-12-1 23:45:00,2016-12-1 23:45:00,180,0,,970,8,8,4.25,0.00,0.00,0.00,4.25,Cash,107,210,470,210,470
4359,2016-12-13 19:00:00,2016-12-13 19:15:00,780,0,,16,32,32,7.50,0.00,0.00,1.50,9.00,Cash,107,18,610,18,610
5114,2016-12-13 18:15:00,2016-12-13 19:30:00,5100,0,,805,76,8,48.75,6.00,0.00,4.00,58.75,Credit Card,107,225,6,526,511
3465,2016-12-30 12:45:00,2016-12-30 12:45:00,240,0,,498,8,8,5.00,0.00,0.00,1.00,6.00,Cash,8,167,754,413,636
2643,2016-12-7 17:30:00,2016-12-7 18:30:00,3540,0,,411,76,8,42.75,6.00,0.00,4.00,52.75,Credit Card,107,225,6,218,437
4705,2016-12-8 10:45:00,2016-12-8 11:00:00,660,1.3,,16,8,32,8.00,2.00,0.00,2.00,12.00,Credit Card,107,210,470,18,610
6043,2016-12-14 19:00:00,2016-12-14 19:30:00,1680,2,,225,28,8,14.00,0.00,0.00,0.00,14.00,Cash,101,411,545,754,410
733,2016-12-6 15:15:00,2016-12-6 15:15:00,300,0.5,,16,32,32,5.50,2.00,0.00,0.00,7.50,Credit Card,92,18,610,18,610
7744,2016-12-14 08:15:00,2016-12-14 08:15:00,540,1.8,,16,8,32,8.25,2.00,0.00,0.00,10.25,Credit Card,107,167,754,18,610
7063,2016-12-11 00:15:00,2016-12-11 00:15:00,360,1,,504,32,32,6.50,2.00,0.00,1.50,10.00,Credit Card,43,744,605,744,605
2556,2016-12-10 15:30:00,2016-12-10 15:30:00,480,1.9,,787,32,8,8.75,0.00,0.00,0.00,8.75,Cash,3,64,231,161,649
6669,2016-12-8 20:45:00,2016-12-8 21:00:00,720,3.9,,849,8,6,13.00,2.80,0.00,1.00,16.80,Credit Card,101,210,470,231,564
1587,2016-12-17 21:00:00,2016-12-17 21:45:00,2220,0,,787,76,8,44.50,5.00,0.00,5.50,55.00,Credit Card,8,225,6,161,649
5140,2016-12-17 19:45:00,2016-12-17 20:15:00,1320,3.3,,952,28,7,14.00,0.00,0.00,1.00,15.00,Cash,101,779,81,374,660
6196,2016-12-2 18:30:00,2016-12-2 18:45:00,960,1,,899,32,8,9.25,0.00,0.00,0.00,9.25,Cash,107,64,231,170,351
3143,2016-12-12 21:30:00,2016-12-12 21:45:00,1140,0.3,,4,28,5,18.25,3.00,0.00,0.00,21.25,Credit Card,8,681,196,661,189
4638,2016-12-21 23:00:00,2016-12-21 23:15:00,600,0,,752,8,24,8.75,3.00,0.00,0.00,11.75,Credit Card,107,170,351,309,317
2697,2016-12-30 20:30:00,2016-12-30 20:45:00,540,1.8,,1046,28,33,8.00,0.00,0.00,0.00,8.00,Cash,109,411,545,728,277
7244,2016-12-1 15:15:00,2016-12-1 16:00:00,2640,17.9,,313,32,76,45.00,5.00,0.00,0.00,50.00,Credit Card,43,18,610,225,6
1094,2016-12-29 21:00:00,2016-12-29 21:15:00,600,1.9,,787,7,8,8.50,1.50,0.00,1.00,11.00,Credit Card,109,724,47,161,649
5548,2016-12-12 15:15:00,2016-12-12 15:15:00,240,0.8,,225,32,8,5.25,0.00,0.00,0.00,5.25,Cash,107,744,605,754,410
2037,2016-12-20 13:00:00,2016-12-20 13:00:00,180,0.6,,16,32,32,4.75,2.00,0.00,0.00,6.75,Credit Card,107,64,231,18,610
76,2016-12-10 23:30:00,2016-12-10 23:45:00,420,1.3,,807,32,28,6.75,2.00,0.00,0.00,8.75,Credit Card,92,30,405,411,545
5659,2016-12-4 02:00:00,2016-12-4 02:00:00,120,0,,512,8,7,4.75,0.00,0.00,0.00,4.75,Cash,101,207,239,642,32
4531,2016-12-1 21:15:00,2016-12-1 21:15:00,540,0,,40,8,28,7.25,0.00,0.00,0.00,7.25,Cash,8,754,410,395,408
6043,2016-12-3 02:15:00,2016-12-3 02:30:00,840,4.1,,676,7,28,13.50,0.00,0.00,1.00,14.50,Cash,101,144,741,779,81
1262,2016-12-15 10:00:00,2016-12-15 10:00:00,240,0,,16,32,32,5.00,0.00,0.00,1.00,6.00,Cash,8,18,610,18,610
53,2016-12-18 01:15:00,2016-12-18 01:15:00,300,0,,807,28,28,5.50,0.00,0.00,1.00,6.50,Cash,8,681,196,411,545
6923,2016-12-20 17:00:00,2016-12-20 17:00:00,240,0,,16,32,32,4.25,0.00,0.00,0.00,4.25,Cash,107,18,610,18,610
2179,2016-12-11 11:00:00,2016-12-11 11:15:00,360,1.1,,807,32,28,6.50,0.00,0.00,1.00,7.50,Cash,107,64,231,411,545
7468,2016-12-26 16:45:00,2016-12-26 17:00:00,1080,0.4,,807,41,28,21.00,3.00,0.00,2.00,26.00,Credit Card,107,179,302,411,545
7097,2016-12-14 11:15:00,2016-12-14 11:30:00,1020,4.7,,899,6,8,16.00,2.00,0.00,0.00,18.00,Credit Card,107,577,642,170,351
2503,2016-12-16 17:45:00,2016-12-16 18:00:00,780,1,,807,32,28,8.25,0.00,0.00,0.00,8.25,Credit Card,10,18,610,411,545
5704,2016-12-13 12:15:00,2016-12-13 12:15:00,180,0.5,,970,8,8,4.75,2.00,0.00,0.00,6.75,Credit Card,89,754,410,210,470
1901,2016-12-9 15:15:00,2016-12-9 15:30:00,840,0,,805,32,8,9.50,0.00,0.00,0.00,9.50,Cash,107,18,610,526,511
4710,2016-12-21 11:45:00,2016-12-21 11:45:00,300,0.5,,16,32,32,5.00,0.00,0.00,0.00,5.00,Cash,92,18,610,18,610
3723,2016-12-12 08:45:00,2016-12-12 09:00:00,540,1.4,,16,33,32,8.00,0.00,0.00,0.00,8.00,Cash,10,728,277,18,610
340,2016-12-8 10:30:00,2016-12-8 11:00:00,2340,17.1,,807,76,28,42.50,5.00,0.00,4.00,51.50,Credit Card,107,225,6,411,545
5548,2016-12-16 09:00:00,2016-12-16 09:15:00,540,2,,16,8,32,9.00,0.00,0.00,0.00,9.00,Cash,107,413,636,18,610
6727,2016-12-19 08:30:00,2016-12-19 08:45:00,420,0.9,,140,8,8,6.25,2.00,0.00,1.00,9.25,Credit Card,10,167,754,695,366
4813,2016-12-2 18:15:00,2016-12-2 18:30:00,540,1.1,,16,28,32,7.25,1.00,0.00,0.00,8.25,Credit Card,82,395,408,18,610
6923,2016-12-2 19:45:00,2016-12-2 20:00:00,900,0.1,,787,8,8,9.25,0.00,0.00,1.00,10.25,Cash,107,419,615,161,649
4456,2016-12-2 08:45:00,2016-12-2 09:00:00,780,4.1,,334,3,8,12.50,2.00,0.00,0.00,14.50,Credit Card,107,166,725,294,113
109,2016-12-14 19:00:00,2016-12-14 19:15:00,540,0.8,,807,32,28,6.50,0.00,0.00,1.00,7.50,Cash,32,18,610,411,545
901,2016-12-14 22:00:00,2016-12-14 22:15:00,540,1.8,,792,8,8,8.25,2.00,0.00,0.00,10.25,Credit Card,101,526,511,419,615
7810,2016-12-17 13:15:00,2016-12-17 13:15:00,60,0,,411,8,8,0.01,0.00,0.00,0.00,0.01,Cash,101,218,437,218,437
3776,2016-12-9 15:00:00,2016-12-9 15:00:00,660,1.8,,807,32,28,8.75,2.00,0.00,0.00,10.75,Credit Card,101,744,605,411,545
4770,2016-12-13 17:45:00,2016-12-13 18:00:00,600,0,,825,8,6,11.25,0.00,0.00,0.00,11.25,Cash,109,695,366,630,208
5475,2016-12-20 18:00:00,2016-12-20 18:00:00,300,0,,792,8,8,5.50,0.00,0.00,0.00,5.50,Cash,107,419,615,419,615
2843,2016-12-9 09:15:00,2016-12-9 09:45:00,1920,1,,313,32,76,44.25,8.85,0.00,0.00,53.10,Credit Card,8,744,605,225,6
5990,2016-12-8 21:15:00,2016-12-8 21:30:00,540,1.8,,140,32,8,8.25,1.00,0.00,1.00,10.25,Credit Card,101,329,69,695,366
2121,2016-12-22 14:15:00,2016-12-22 14:15:00,420,0,,930,32,32,6.25,2.00,0.00,0.00,8.25,Credit Card,8,18,610,329,69
7042,2016-12-4 17:30:00,2016-12-4 17:45:00,900,2.5,,1101,8,24,11.00,2.00,0.00,0.00,13.00,Credit Card,107,210,470,753,551
2066,2016-12-15 20:30:00,2016-12-15 20:30:00,240,0,,504,32,32,6.00,1.00,0.00,1.00,8.00,Credit Card,107,30,405,744,605
2747,2016-12-23 20:15:00,2016-12-23 20:15:00,180,0.3,,959,8,8,4.25,5.00,0.00,1.00,10.25,Credit Card,109,688,206,167,754
4320,2016-12-7 11:30:00,2016-12-7 11:30:00,240,0.8,,504,32,32,5.50,1.00,0.00,0.00,6.50,Credit Card,109,18,610,744,605
6950,2016-12-15 19:30:00,2016-12-15 19:30:00,720,0.4,,970,8,8,7.50,3.00,0.00,1.50,12.00,Credit Card,10,754,410,210,470
8718,2016-12-7 15:45:00,2016-12-7 15:45:00,420,0.9,,334,32,8,6.25,0.00,0.00,0.00,6.25,Cash,109,744,605,294,113
3062,2016-12-8 09:00:00,2016-12-8 09:00:00,120,0.4,,307,32,32,4.25,0.00,0.00,0.00,4.25,Cash,107,18,610,64,231
5867,2016-12-27 12:15:00,2016-12-27 12:30:00,840,0.1,,792,33,8,11.50,2.30,0.00,0.00,13.80,Credit Card,107,728,277,419,615
4446,2016-12-8 17:45:00,2016-12-8 18:00:00,1260,3.1,,982,32,7,13.50,2.00,0.00,0.00,15.50,Credit Card,107,18,610,618,407
3209,2016-12-9 16:00:00,2016-12-9 16:15:00,420,1,,225,32,8,6.50,0.00,0.00,2.00,8.50,Cash,101,64,231,754,410
7690,2016-12-22 15:15:00,2016-12-22 15:30:00,960,1.2,,970,8,8,9.25,0.00,0.00,0.00,9.25,Cash,109,210,470,210,470
4496,2016-12-4 00:00:00,2016-12-4 00:00:00,480,1.3,,40,8,28,6.75,1.00,0.00,1.00,8.75,Credit Card,109,419,615,395,408
6301,2016-12-19 06:45:00,2016-12-19 07:30:00,2520,29.9,,960,76,56,71.50,0.00,0.00,8.50,80.00,Cash,101,225,6,433,757
6749,2016-12-14 16:15:00,2016-12-14 16:30:00,360,0,,225,32,8,6.00,0.00,0.00,0.00,6.00,Cash,107,18,610,754,410
229,2016-12-22 18:00:00,2016-12-22 18:15:00,660,1.7,,1046,32,33,8.50,2.00,0.00,0.00,10.50,Credit Card,101,18,610,728,277
4174,2016-12-6 07:00:00,2016-12-6 07:15:00,360,1.9,,40,8,28,8.00,2.00,0.00,0.00,10.00,Credit Card,101,130,532,395,408
4999,2016-12-10 03:30:00,2016-12-10 03:30:00,360,1,,792,8,8,6.00,0.00,0.00,1.00,7.00,Cash,109,210,470,419,615
6614,2016-12-3 21:45:00,2016-12-3 21:45:00,480,1.4,,807,32,28,7.00,2.00,0.00,0.00,9.00,Credit Card,92,744,605,411,545
6113,2016-12-19 14:15:00,2016-12-19 14:30:00,900,1.8,,334,8,8,9.75,0.00,0.00,1.00,10.75,Cash,92,754,410,294,113
4107,2016-12-13 16:00:00,2016-12-13 16:00:00,180,0,,792,32,8,5.00,0.00,0.00,1.50,6.50,Cash,107,744,605,419,615
2601,2016-12-3 12:15:00,2016-12-3 12:30:00,420,1.2,,225,8,8,9.00,0.00,0.00,2.50,11.50,Cash,107,167,754,754,410
8583,2016-12-9 13:15:00,2016-12-9 13:30:00,660,1.5,,970,32,8,8.25,0.00,0.00,1.50,9.75,Cash,74,18,610,210,470
2486,2016-12-8 20:00:00,2016-12-8 20:15:00,540,1.5,,504,8,32,7.50,0.00,0.00,0.00,7.50,Cash,109,167,754,744,605
1460,2016-12-22 11:45:00,2016-12-22 12:15:00,1740,0.1,,16,32,32,15.75,0.00,0.00,0.00,15.75,Cash,107,18,610,18,610
50,2016-12-9 16:15:00,2016-12-9 16:30:00,300,0,,970,32,8,5.50,3.00,0.00,2.00,10.50,Credit Card,8,18,610,210,470
5029,2016-12-8 19:00:00,2016-12-8 19:15:00,660,0,,334,8,8,7.00,0.00,0.00,0.00,7.00,Cash,82,210,470,294,113
5406,2016-12-23 09:30:00,2016-12-23 09:45:00,360,0,,911,32,8,6.00,0.00,0.00,0.00,6.00,Cash,8,18,610,688,206
2236,2016-12-9 17:30:00,2016-12-9 17:45:00,480,0.5,,16,28,32,5.75,0.00,0.00,0.00,5.75,Cash,101,411,545,18,610
6717,2016-12-3 04:00:00,2016-12-3 04:00:00,120,0.4,,749,28,28,4.25,2.00,0.00,1.00,7.25,Credit Card,101,681,196,681,196
1426,2016-12-27 19:30:00,2016-12-27 19:30:00,480,0.9,,307,8,32,6.50,0.00,0.00,1.50,8.00,Cash,92,210,470,64,231
2828,2016-12-9 23:15:00,2016-12-9 23:30:00,180,0.4,,952,7,7,4.50,0.00,0.00,0.00,4.50,Cash,107,216,722,374,660
6650,2016-12-8 17:45:00,2016-12-8 18:00:00,960,1.3,,334,32,8,9.25,3.00,0.00,0.00,12.25,Credit Card,109,18,610,294,113
8647,2016-12-28 18:30:00,2016-12-28 18:30:00,180,0.6,,749,28,28,5.00,1.00,0.00,0.00,6.00,Credit Card,107,395,408,681,196
3931,2016-12-14 08:30:00,2016-12-14 08:30:00,180,0.6,,16,8,32,4.50,0.00,0.00,0.00,4.50,Cash,82,754,410,18,610
3684,2016-12-7 22:45:00,2016-12-7 22:45:00,180,0,,307,28,32,5.00,0.00,0.00,0.00,5.00,Cash,8,411,545,64,231
2468,2016-12-7 07:00:00,2016-12-7 07:30:00,1560,18,,313,8,76,45.25,11.30,0.00,0.00,56.55,Credit Card,109,210,470,225,6
1180,2016-12-7 09:00:00,2016-12-7 09:15:00,600,1.8,,959,28,8,8.25,0.00,0.00,0.00,8.25,Cash,101,411,545,167,754
2435,2016-12-17 02:00:00,2016-12-17 02:00:00,600,2.6,,791,7,24,10.00,2.20,0.00,1.00,13.20,Credit Card,92,595,671,255,300
5226,2016-12-10 04:45:00,2016-12-10 04:45:00,180,0.6,,911,8,8,5.00,4.00,0.00,0.00,9.00,Credit Card,101,754,410,688,206
4044,2016-12-2 13:45:00,2016-12-2 14:00:00,960,0,,899,28,8,11.00,0.00,0.00,0.00,11.00,Cash,8,411,545,170,351
4999,2016-12-11 01:15:00,2016-12-11 01:30:00,540,1.5,,792,8,8,7.75,0.00,0.00,2.50,10.25,Credit Card,109,130,532,419,615
5971,2016-12-1 15:30:00,2016-12-1 16:15:00,2460,12.8,,960,32,56,33.50,4.00,0.00,5.00,42.50,Credit Card,107,744,605,433,757
5636,2016-12-16 00:30:00,2016-12-16 00:45:00,660,0,,225,28,8,8.00,1.00,0.00,2.00,11.00,Credit Card,107,411,545,754,410
7643,2016-12-30 17:00:00,2016-12-30 17:00:00,240,0,,40,32,28,5.00,0.00,0.00,0.00,5.00,Cash,107,18,610,395,408
6134,2016-12-16 20:00:00,2016-12-16 20:15:00,420,0.8,,911,8,8,6.00,1.00,0.00,1.00,8.00,Credit Card,107,754,410,688,206
2059,2016-12-9 10:45:00,2016-12-9 10:45:00,660,1.3,,970,32,8,8.25,1.50,0.00,0.00,9.75,Credit Card,10,18,610,210,470
2870,2016-12-2 19:30:00,2016-12-2 19:45:00,480,1.1,,334,8,8,7.00,2.00,0.00,1.00,10.00,Credit Card,107,688,206,294,113
7531,2016-12-5 18:45:00,2016-12-5 18:45:00,300,0.7,,792,32,8,5.75,0.00,0.00,0.00,5.75,Cash,109,18,610,419,615
8648,2016-12-13 11:15:00,2016-12-13 11:30:00,1020,0,,334,32,8,11.00,1.00,0.00,0.00,12.00,Credit Card,8,18,610,294,113
6620,2016-12-1 18:45:00,2016-12-1 18:45:00,300,0.8,,749,28,28,5.50,2.00,0.00,2.00,9.50,Credit Card,107,411,545,681,196
548,2016-12-16 09:30:00,2016-12-16 09:30:00,360,0,,16,32,32,6.00,0.00,0.00,0.00,6.00,Cash,8,744,605,18,610
4611,2016-12-2 19:00:00,2016-12-2 19:15:00,600,0,,16,32,32,7.50,0.00,0.00,0.00,7.50,Cash,8,744,605,18,610
2596,2016-12-29 19:45:00,2016-12-29 19:45:00,360,0.7,,16,8,32,5.75,3.00,0.00,1.00,9.75,Credit Card,3,170,351,18,610
8546,2016-12-13 18:00:00,2016-12-13 18:00:00,540,0,,40,8,28,6.25,0.00,0.00,0.00,6.25,Cash,8,754,410,395,408
1164,2016-12-3 14:45:00,2016-12-3 15:30:00,2340,1.1,,911,76,8,46.75,5.00,0.00,4.00,55.75,Credit Card,8,225,6,688,206
4653,2016-12-19 16:15:00,2016-12-19 16:30:00,600,0,,16,8,32,7.50,2.00,0.00,0.00,9.50,Credit Card,107,210,470,18,610
1213,2016-12-2 18:00:00,2016-12-2 18:15:00,240,1.3,,466,3,77,6.50,0.00,0.00,1.00,7.50,Dispute,92,366,533,750,621
7895,2016-12-7 15:00:00,2016-12-7 15:30:00,2100,1,,313,8,76,45.00,13.50,0.00,0.00,58.50,Credit Card,8,210,470,225,6
710,2016-12-1 21:45:00,2016-12-1 22:00:00,360,0,,504,8,32,6.25,0.00,0.00,1.00,7.25,Cash,107,167,754,744,605
349,2016-12-16 18:00:00,2016-12-16 18:30:00,1020,1.3,,899,28,8,9.75,0.00,0.00,0.00,9.75,Cash,92,411,545,170,351
8016,2016-12-23 17:15:00,2016-12-23 17:15:00,240,0,,787,8,8,4.75,0.00,0.00,0.00,4.75,Cash,8,167,754,161,649
3014,2016-12-17 16:45:00,2016-12-17 17:00:00,420,0,,225,8,8,5.75,4.00,0.00,0.00,9.75,Credit Card,107,210,470,754,410
1901,2016-12-5 09:00:00,2016-12-5 09:00:00,240,0,,16,32,32,4.75,0.00,0.00,0.00,4.75,Cash,107,744,605,18,610
2595,2016-12-27 17:00:00,2016-12-27 17:00:00,420,1.2,,805,8,8,6.75,2.00,0.00,0.00,8.75,Credit Card,101,754,410,526,511
2533,2016-12-27 18:45:00,2016-12-27 19:00:00,660,1.5,,16,8,32,8.25,0.00,0.00,0.00,8.25,Cash,109,130,532,18,610
6675,2016-12-17 23:30:00,2016-12-17 23:45:00,480,0.9,,792,8,8,6.25,1.00,0.00,1.00,8.25,Credit Card,109,688,206,419,615
7627,2016-12-7 21:15:00,2016-12-7 21:15:00,240,0.4,,225,32,8,4.75,3.00,0.00,1.00,8.75,Credit Card,107,18,610,754,410
3238,2016-12-16 18:00:00,2016-12-16 18:30:00,1140,0,,807,32,28,9.75,0.00,0.00,0.00,9.75,Cash,107,18,610,411,545
3862,2016-12-13 19:00:00,2016-12-13 19:00:00,420,0,,970,8,8,6.25,0.00,0.00,1.00,7.25,Cash,107,767,733,210,470
8022,2016-12-22 17:45:00,2016-12-22 18:00:00,780,0,,179,32,32,9.50,0.00,0.00,1.00,10.50,Cash,109,744,605,30,405
4748,2016-12-30 22:45:00,2016-12-30 23:00:00,300,0.6,,911,8,8,5.25,0.00,0.00,1.50,6.75,Cash,82,170,351,688,206
2640,2016-12-28 14:45:00,2016-12-28 15:00:00,660,0.1,,504,33,32,9.25,4.00,0.00,0.00,13.25,Credit Card,107,728,277,744,605
8348,2016-12-20 10:45:00,2016-12-20 11:00:00,780,1.5,,307,8,32,8.75,0.00,0.00,0.00,8.75,Cash,109,294,113,64,231
8734,2016-12-6 20:30:00,2016-12-6 21:15:00,2640,0.9,,90,76,6,38.50,8.50,0.00,4.00,51.00,Credit Card,107,225,6,577,642
8718,2016-12-3 12:00:00,2016-12-3 12:00:00,360,1.1,,307,8,32,6.75,0.00,0.00,0.00,6.75,Cash,109,210,470,64,231
5139,2016-12-6 20:30:00,2016-12-6 20:45:00,660,2.2,,1046,8,33,9.50,0.00,0.00,0.00,9.50,Cash,92,210,470,728,277
549,2016-12-21 20:30:00,2016-12-21 20:45:00,660,2.3,,1046,32,33,9.75,0.00,0.00,1.00,10.75,Cash,107,18,610,728,277
554,2016-12-11 14:00:00,2016-12-11 14:00:00,180,0.5,,911,8,8,4.75,0.00,0.00,1.50,6.25,Cash,101,161,649,688,206
1030,2016-12-5 09:30:00,2016-12-5 09:30:00,180,0,,307,32,32,4.75,2.00,0.00,0.00,6.75,Credit Card,107,18,610,64,231
4000,2016-12-8 19:00:00,2016-12-8 19:00:00,180,0.3,,504,32,32,4.25,1.75,0.00,1.00,7.00,Credit Card,10,18,610,744,605
6830,2016-12-16 19:00:00,2016-12-16 19:00:00,60,0,,787,8,8,3.25,0.00,0.00,1.50,4.75,Cash,101,161,649,161,649
2421,2016-12-11 00:15:00,2016-12-11 00:15:00,60,0,,16,32,32,3.75,0.00,0.00,1.00,4.75,Cash,107,18,610,18,610
1447,2016-12-17 18:15:00,2016-12-17 18:15:00,540,1.4,,749,32,28,7.50,0.00,0.00,2.00,9.50,Cash,82,18,610,681,196
2877,2016-12-13 12:00:00,2016-12-13 12:15:00,600,0,,504,8,32,8.00,0.00,0.00,0.00,8.00,Cash,107,767,733,744,605
3373,2016-12-23 23:45:00,2016-12-23 23:45:00,540,1.8,,1046,32,33,8.00,0.00,0.00,1.00,9.00,Cash,109,744,605,728,277
2973,2016-12-31 15:30:00,2016-12-31 16:00:00,1860,17,,749,76,28,41.75,9.15,0.00,4.00,54.90,Credit Card,10,225,6,681,196
6317,2016-12-13 10:45:00,2016-12-13 10:45:00,300,0,,334,8,8,5.00,0.00,0.00,0.00,5.00,Cash,107,526,511,294,113
5548,2016-12-19 13:45:00,2016-12-19 13:45:00,240,0.7,,16,32,32,5.25,0.00,0.00,1.00,6.25,Cash,107,744,605,18,610
4123,2016-12-2 01:15:00,2016-12-2 01:15:00,420,0.9,,911,32,8,6.50,0.00,0.00,1.00,7.50,Cash,101,18,610,688,206
8247,2016-12-15 10:45:00,2016-12-15 11:00:00,360,1.1,,334,8,8,6.25,2.50,0.00,0.00,8.75,Credit Card,101,474,204,294,113
1110,2016-12-27 18:00:00,2016-12-27 18:00:00,360,0,,411,8,8,5.50,0.00,0.00,0.00,5.50,Cash,8,294,113,218,437
2952,2016-12-6 09:15:00,2016-12-6 09:30:00,600,1.1,,16,32,32,7.00,0.00,0.00,0.00,7.00,Cash,107,744,605,18,610
6923,2016-12-23 11:30:00,2016-12-23 11:45:00,420,0,,16,8,32,7.50,2.00,0.00,0.00,9.50,Credit Card,107,210,470,18,610
1736,2016-12-19 20:30:00,2016-12-19 20:30:00,180,0,,899,8,8,4.50,2.00,0.00,0.00,6.50,Credit Card,8,688,206,170,351
4809,2016-12-13 08:30:00,2016-12-13 08:30:00,180,0.4,,16,32,32,4.50,0.00,0.00,0.00,4.50,Cash,101,18,610,18,610
6552,2016-12-8 13:00:00,2016-12-8 13:30:00,1980,0,,313,32,76,45.75,9.15,0.00,0.00,54.90,Credit Card,107,18,610,225,6
286,2016-12-20 14:15:00,2016-12-20 14:15:00,300,0.8,,307,8,32,5.50,2.00,0.00,0.00,7.50,Credit Card,82,210,470,64,231
2607,2016-12-27 20:30:00,2016-12-27 20:45:00,240,0.8,,982,8,7,5.25,3.00,0.00,1.00,9.25,Credit Card,101,130,532,618,407
2545,2016-12-20 15:15:00,2016-12-20 15:30:00,240,0.9,,911,32,8,5.50,1.10,0.00,0.00,6.60,Credit Card,43,744,605,688,206
973,2016-12-10 23:00:00,2016-12-10 23:00:00,60,0,,16,32,32,3.50,0.00,0.00,0.00,3.50,Cash,101,744,605,18,610
4787,2016-12-6 19:45:00,2016-12-6 20:00:00,960,2.4,,982,32,7,11.00,1.00,0.00,0.00,12.00,Credit Card,43,18,610,618,407
8310,2016-12-16 00:00:00,2016-12-16 00:00:00,300,0.1,,825,7,6,8.50,2.00,0.00,0.00,10.50,Credit Card,107,618,407,630,208
431,2016-12-9 18:00:00,2016-12-9 18:15:00,1080,1.2,,807,8,28,9.75,0.00,0.00,0.00,9.75,Cash,43,754,410,411,545
370,2016-12-24 14:30:00,2016-12-24 14:30:00,0,0,,1046,33,33,3.25,2.00,0.00,5.50,10.75,Credit Card,107,728,277,728,277
349,2016-12-16 00:15:00,2016-12-16 00:15:00,420,1.4,,749,8,28,7.25,0.00,0.00,1.00,8.25,Cash,92,754,410,681,196
7273,2016-12-16 19:45:00,2016-12-16 21:00:00,4140,14.7,,440,76,24,39.50,6.00,0.00,4.00,49.50,Credit Card,82,225,6,187,455
3654,2016-12-12 20:00:00,2016-12-12 20:45:00,2520,18.4,,787,76,8,45.50,9.90,0.00,4.00,59.40,Credit Card,107,225,6,161,649
672,2016-12-17 23:45:00,2016-12-17 23:45:00,480,1.6,,179,8,32,7.75,0.00,0.00,1.50,9.25,Cash,101,688,206,30,405
2559,2016-12-16 18:15:00,2016-12-16 20:45:00,9120,35.1,,313,76,76,88.25,0.00,0.00,4.00,92.25,Cash,107,225,6,225,6
3514,2016-12-26 19:45:00,2016-12-26 19:45:00,420,0,,225,8,8,7.25,0.00,0.00,1.00,8.25,Cash,8,413,636,754,410
7210,2016-12-16 08:00:00,2016-12-16 08:15:00,360,0,,16,28,32,5.75,0.00,0.00,0.00,5.75,Cash,107,395,408,18,610
8089,2016-12-1 13:30:00,2016-12-1 14:15:00,1980,17.9,,313,32,76,44.50,0.00,0.00,0.00,44.50,Cash,82,744,605,225,6
4438,2016-12-30 16:15:00,2016-12-30 16:45:00,960,0.1,,16,8,32,10.00,3.00,0.00,0.00,13.00,Credit Card,8,167,754,18,610
7810,2016-12-18 04:30:00,2016-12-18 04:30:00,240,0.6,,411,8,8,5.00,0.00,0.00,1.00,6.00,No Charge,101,695,366,218,437
4411,2016-12-6 08:15:00,2016-12-6 08:15:00,420,1.8,,16,7,32,7.75,0.00,0.00,0.00,7.75,No Charge,101,618,407,18,610
4643,2016-12-10 23:15:00,2016-12-10 23:15:00,360,1.3,,787,8,8,6.75,0.00,0.00,0.00,6.75,Cash,109,130,532,161,649
4111,2016-12-7 18:00:00,2016-12-7 18:30:00,1140,0,,16,32,32,11.00,3.30,0.00,0.00,14.30,Credit Card,8,18,610,18,610
